datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
4/1/2020 14:00,4,0,0,1,20.5,24.24,36,19.9995,435
4/1/2020 15:00,4,0,0,1,21.32,25,29,19.0012,386
4/1/2020 16:00,4,0,0,1,21.32,25,32,16.9979,361
4/1/2020 17:00,4,0,0,1,20.5,24.24,34,16.9979,285
4/1/2020 18:00,4,0,0,1,17.22,21.21,58,12.998,203
4/1/2020 19:00,4,0,0,1,17.22,21.21,50,16.9979,171
4/1/2020 20:00,4,0,0,1,17.22,21.21,50,19.0012,132
4/1/2020 21:00,4,0,0,1,17.22,21.21,47,19.0012,122
4/1/2020 22:00,4,0,0,1,17.22,21.21,47,16.9979,118
4/1/2020 23:00,4,0,0,1,16.4,20.455,58,11.0014,101
4/2/2020 0:00,4,0,0,2,16.4,20.455,58,12.998,73
4/2/2020 1:00,4,0,0,2,14.76,17.425,66,12.998,71
4/2/2020 2:00,4,0,0,1,14.76,18.18,57,7.0015,57
4/2/2020 3:00,4,0,0,2,14.76,17.425,62,8.9981,28
4/2/2020 4:00,4,0,0,2,14.76,17.425,62,8.9981,6
4/2/2020 5:00,4,0,0,1,13.94,16.665,61,11.0014,5
4/2/2020 6:00,4,0,0,1,13.94,16.665,66,8.9981,23
4/2/2020 7:00,4,0,0,1,13.94,15.91,66,15.0013,43
4/2/2020 8:00,4,0,0,1,13.94,17.425,66,6.0032,79
4/2/2020 9:00,4,0,0,1,16.4,20.455,54,19.0012,135
4/2/2020 10:00,4,0,0,1,18.04,21.97,44,22.0028,241
4/2/2020 11:00,4,0,0,1,18.86,22.725,40,27.9993,295
4/2/2020 12:00,4,0,0,2,21.32,25,29,27.9993,354
4/2/2020 13:00,4,0,0,2,21.32,25,29,27.9993,339
4/2/2020 14:00,4,0,0,2,22.14,25.76,28,32.9975,371
4/2/2020 15:00,4,0,0,2,20.5,24.24,42,22.0028,310
4/2/2020 16:00,4,0,0,2,22.14,25.76,28,26.0027,319
4/2/2020 17:00,4,0,0,1,21.32,25,27,22.0028,231
4/2/2020 18:00,4,0,0,1,21.32,25,27,22.0028,190
4/2/2020 19:00,4,0,0,1,20.5,24.24,29,23.9994,157
4/2/2020 20:00,4,0,0,1,20.5,24.24,31,23.9994,139
4/2/2020 21:00,4,0,0,1,19.68,23.485,36,16.9979,95
4/2/2020 22:00,4,0,0,1,19.68,23.485,41,26.0027,89
4/2/2020 23:00,4,0,0,1,18.86,22.725,51,19.9995,67
4/3/2020 0:00,4,0,1,1,18.86,22.725,59,19.0012,30
4/3/2020 1:00,4,0,1,1,18.86,22.725,63,19.9995,11
4/3/2020 2:00,4,0,1,1,18.86,22.725,63,23.9994,17
4/3/2020 3:00,4,0,1,1,18.04,21.97,67,19.0012,7
4/3/2020 4:00,4,0,1,1,18.04,21.97,67,15.0013,5
4/3/2020 5:00,4,0,1,2,18.04,21.97,67,16.9979,19
4/3/2020 6:00,4,0,1,2,18.04,21.97,72,15.0013,114
4/3/2020 7:00,4,0,1,1,18.04,21.97,72,16.9979,322
4/3/2020 8:00,4,0,1,2,18.86,22.725,67,12.998,452
4/3/2020 9:00,4,0,1,2,19.68,23.485,67,22.0028,233
4/3/2020 10:00,4,0,1,2,20.5,24.24,63,19.0012,111
4/3/2020 11:00,4,0,1,2,22.14,25.76,60,19.0012,128
4/3/2020 12:00,4,0,1,1,22.96,26.515,56,19.9995,202
4/3/2020 13:00,4,0,1,1,24.6,31.06,49,26.0027,203
4/3/2020 14:00,4,0,1,1,25.42,31.06,46,30.0026,185
4/3/2020 15:00,4,0,1,1,26.24,31.06,44,22.0028,195
4/3/2020 16:00,4,0,1,1,25.42,31.06,46,27.9993,315
4/3/2020 17:00,4,0,1,1,25.42,31.06,46,16.9979,519
4/3/2020 18:00,4,0,1,1,22.96,26.515,56,19.0012,489
4/3/2020 19:00,4,0,1,1,24.6,31.06,53,19.9995,302
4/3/2020 20:00,4,0,1,1,24.6,31.06,53,23.9994,240
4/3/2020 21:00,4,0,1,1,24.6,31.06,53,23.9994,213
4/3/2020 22:00,4,0,1,1,23.78,27.275,56,23.9994,113
4/3/2020 23:00,4,0,1,1,22.96,26.515,64,19.9995,61
4/4/2020 0:00,4,0,1,1,22.96,26.515,64,23.9994,22
4/4/2020 1:00,4,0,1,1,22.96,26.515,60,19.9995,10
4/4/2020 2:00,4,0,1,1,22.96,26.515,64,16.9979,15
4/4/2020 3:00,4,0,1,2,22.14,25.76,68,22.0028,4
4/4/2020 4:00,4,0,1,1,22.96,26.515,64,19.9995,7
4/4/2020 5:00,4,0,1,1,22.14,25.76,68,19.0012,28
4/4/2020 6:00,4,0,1,2,22.96,26.515,64,6.0032,108
4/4/2020 7:00,4,0,1,2,22.14,25.76,68,11.0014,319
4/4/2020 8:00,4,0,1,2,22.14,25.76,68,7.0015,480
4/4/2020 9:00,4,0,1,2,22.96,26.515,64,6.0032,200
4/4/2020 10:00,4,0,1,2,22.96,26.515,64,19.0012,138
4/4/2020 11:00,4,0,1,2,22.96,26.515,64,12.998,134
4/4/2020 12:00,4,0,1,2,22.14,25.76,68,0,176
4/4/2020 13:00,4,0,1,3,22.14,25.76,60,15.0013,153
4/4/2020 14:00,4,0,1,2,22.14,25.76,60,19.0012,147
4/4/2020 15:00,4,0,1,2,22.14,25.76,60,8.9981,191
4/4/2020 16:00,4,0,1,2,21.32,25,68,8.9981,271
4/4/2020 17:00,4,0,1,2,20.5,24.24,72,12.998,451
4/4/2020 18:00,4,0,1,2,20.5,24.24,72,19.0012,441
4/4/2020 19:00,4,0,1,2,20.5,24.24,72,23.9994,286
4/4/2020 20:00,4,0,1,2,19.68,23.485,82,8.9981,238
4/4/2020 21:00,4,0,1,2,20.5,24.24,77,6.0032,168
4/4/2020 22:00,4,0,1,2,18.86,22.725,88,7.0015,128
4/4/2020 23:00,4,0,1,2,18.86,22.725,94,7.0015,80
4/5/2020 0:00,4,0,1,2,18.86,22.725,94,0,31
4/5/2020 1:00,4,0,1,3,18.86,22.725,94,6.0032,5
4/5/2020 2:00,4,0,1,2,18.86,22.725,94,7.0015,10
4/5/2020 3:00,4,0,1,2,18.86,22.725,94,7.0015,5
4/5/2020 4:00,4,0,1,2,18.04,21.97,100,15.0013,4
4/5/2020 5:00,4,0,1,3,18.86,22.725,94,7.0015,13
4/5/2020 6:00,4,0,1,2,18.86,22.725,94,6.0032,56
4/5/2020 7:00,4,0,1,3,18.86,22.725,94,0,137
4/5/2020 8:00,4,0,1,3,18.86,22.725,94,0,232
4/5/2020 9:00,4,0,1,3,18.86,22.725,94,0,82
4/5/2020 10:00,4,0,1,3,18.86,22.725,94,0,36
4/5/2020 11:00,4,0,1,3,18.86,22.725,94,6.0032,60
4/5/2020 12:00,4,0,1,3,18.86,22.725,100,0,54
4/5/2020 13:00,4,0,1,3,18.86,22.725,94,8.9981,58
4/5/2020 14:00,4,0,1,2,18.86,22.725,100,8.9981,61
4/5/2020 15:00,4,0,1,3,19.68,23.485,94,7.0015,66
4/5/2020 16:00,4,0,1,3,19.68,23.485,94,7.0015,123
4/5/2020 17:00,4,0,1,2,19.68,23.485,88,12.998,233
4/5/2020 18:00,4,0,1,3,18.86,22.725,88,26.0027,189
4/5/2020 19:00,4,0,1,3,18.86,22.725,88,26.0027,111
4/5/2020 20:00,4,0,1,3,18.04,21.97,88,26.0027,99
4/5/2020 21:00,4,0,1,3,18.04,21.97,88,19.0012,75
4/5/2020 22:00,4,0,1,3,17.22,21.21,88,15.0013,46
4/5/2020 23:00,4,0,1,3,17.22,21.21,88,8.9981,31
4/6/2020 0:00,4,0,1,2,17.22,21.21,88,16.9979,24
4/6/2020 1:00,4,0,1,2,17.22,21.21,82,11.0014,5
4/6/2020 2:00,4,0,1,2,17.22,21.21,82,15.0013,5
4/6/2020 3:00,4,0,1,2,17.22,21.21,77,22.0028,3
4/6/2020 4:00,4,0,1,2,16.4,20.455,62,27.9993,4
4/6/2020 5:00,4,0,1,3,13.94,15.15,71,22.0028,22
4/6/2020 6:00,4,0,1,3,14.76,17.425,57,15.0013,75
4/6/2020 7:00,4,0,1,3,13.94,15.91,61,19.0012,168
4/6/2020 8:00,4,0,1,3,13.94,15.15,61,19.9995,355
4/6/2020 9:00,4,0,1,2,13.94,15.15,61,22.0028,198
4/6/2020 10:00,4,0,1,2,13.94,15.15,61,22.0028,81
4/6/2020 11:00,4,0,1,3,13.12,15.15,66,22.0028,97
4/6/2020 12:00,4,0,1,2,13.94,15.15,53,19.9995,121
4/6/2020 13:00,4,0,1,2,13.94,15.15,49,30.0026,124
4/6/2020 14:00,4,0,1,2,13.94,15.15,49,26.0027,110
4/6/2020 15:00,4,0,1,2,13.94,15.15,49,30.0026,116
4/6/2020 16:00,4,0,1,1,13.12,14.395,39,27.9993,195
4/6/2020 17:00,4,0,1,1,13.12,14.395,42,26.0027,399
4/6/2020 18:00,4,0,1,1,13.12,15.91,39,12.998,307
4/6/2020 19:00,4,0,1,1,12.3,14.395,45,15.0013,217
4/6/2020 20:00,4,0,1,1,12.3,14.395,42,19.0012,169
4/6/2020 21:00,4,0,1,1,12.3,14.395,42,16.9979,116
4/6/2020 22:00,4,0,1,1,10.66,12.12,52,16.9979,84
4/6/2020 23:00,4,0,1,1,10.66,12.88,52,15.0013,58
4/7/2020 0:00,4,0,1,1,10.66,12.88,48,11.0014,30
4/7/2020 1:00,4,0,1,1,10.66,11.365,44,22.0028,10
4/7/2020 2:00,4,0,1,1,9.84,11.365,44,15.0013,10
4/7/2020 3:00,4,0,1,1,9.84,10.605,41,19.0012,2
4/7/2020 4:00,4,0,1,1,9.02,11.365,44,11.0014,5
4/7/2020 5:00,4,0,1,1,9.02,11.365,44,8.9981,22
4/7/2020 6:00,4,0,1,1,9.02,12.88,44,6.0032,71
4/7/2020 7:00,4,0,1,1,9.02,11.365,44,11.0014,216
4/7/2020 8:00,4,0,1,1,9.02,11.365,44,12.998,375
4/7/2020 9:00,4,0,1,1,10.66,12.88,41,12.998,213
4/7/2020 10:00,4,0,1,1,10.66,12.12,41,19.0012,115
4/7/2020 11:00,4,0,1,1,12.3,15.15,36,8.9981,140
4/7/2020 12:00,4,0,1,1,13.12,16.665,33,0,165
4/7/2020 13:00,4,0,1,1,13.94,15.91,31,15.0013,177
4/7/2020 14:00,4,0,1,1,13.94,16.665,31,8.9981,154
4/7/2020 15:00,4,0,1,1,13.94,16.665,29,8.9981,178
4/7/2020 16:00,4,0,1,1,13.94,16.665,29,8.9981,209
4/7/2020 17:00,4,0,1,1,13.12,16.665,31,8.9981,378
4/7/2020 18:00,4,0,1,1,12.3,15.15,36,11.0014,328
4/7/2020 19:00,4,0,1,1,11.48,13.635,41,11.0014,190
4/7/2020 20:00,4,0,1,1,11.48,13.635,48,12.998,137
4/7/2020 21:00,4,0,1,1,11.48,13.635,48,11.0014,111
4/7/2020 22:00,4,0,1,1,10.66,13.635,52,7.0015,97
4/7/2020 23:00,4,0,1,1,10.66,13.635,60,8.9981,59
4/8/2020 0:00,4,0,0,1,10.66,12.88,56,12.998,53
4/8/2020 1:00,4,0,0,1,10.66,11.365,52,19.9995,35
4/8/2020 2:00,4,0,0,1,9.84,12.12,56,11.0014,46
4/8/2020 3:00,4,0,0,1,10.66,12.12,48,16.9979,15
4/8/2020 4:00,4,0,0,1,10.66,11.365,48,22.0028,8
4/8/2020 5:00,4,0,0,1,9.84,11.365,56,16.9979,2
4/8/2020 6:00,4,0,0,1,9.84,10.605,60,22.0028,12
4/8/2020 7:00,4,0,0,1,9.84,11.365,60,16.9979,41
4/8/2020 8:00,4,0,0,1,10.66,12.12,56,16.9979,92
4/8/2020 9:00,4,0,0,1,11.48,12.88,52,19.9995,142
4/8/2020 10:00,4,0,0,1,13.12,15.15,45,16.9979,200
4/8/2020 11:00,4,0,0,1,14.76,18.94,40,0,233
4/8/2020 12:00,4,0,0,1,16.4,20.455,35,19.0012,311
4/8/2020 13:00,4,0,0,1,17.22,21.21,30,19.0012,363
4/8/2020 14:00,4,0,0,1,17.22,21.21,32,19.9995,349
4/8/2020 15:00,4,0,0,1,17.22,21.21,41,12.998,382
4/8/2020 16:00,4,0,0,1,17.22,21.21,38,19.9995,287
4/8/2020 17:00,4,0,0,1,16.4,20.455,40,12.998,232
4/8/2020 18:00,4,0,0,1,15.58,19.695,46,8.9981,208
4/8/2020 19:00,4,0,0,2,13.94,16.665,71,8.9981,182
4/8/2020 20:00,4,0,0,2,14.76,18.18,57,7.0015,163
4/8/2020 21:00,4,0,0,2,14.76,17.425,62,12.998,108
4/8/2020 22:00,4,0,0,2,15.58,19.695,62,11.0014,106
4/8/2020 23:00,4,0,0,1,15.58,19.695,62,15.0013,93
4/20/2020 0:00,4,0,1,1,11.48,12.88,52,22.0028,20
4/20/2020 1:00,4,0,1,1,10.66,12.12,60,19.0012,10
4/20/2020 2:00,4,0,1,1,10.66,11.365,56,19.9995,9
4/20/2020 3:00,4,0,1,1,10.66,12.12,56,16.9979,7
4/20/2020 4:00,4,0,1,1,10.66,12.12,56,19.0012,1
4/20/2020 5:00,4,0,1,1,10.66,12.12,56,16.9979,24
4/20/2020 6:00,4,0,1,1,9.84,10.605,65,19.0012,97
4/20/2020 7:00,4,0,1,1,9.84,10.605,65,23.9994,276
4/20/2020 8:00,4,0,1,1,10.66,11.365,60,22.0028,477
4/20/2020 9:00,4,0,1,1,12.3,13.635,52,22.0028,224
4/20/2020 10:00,4,0,1,1,13.12,15.15,53,19.9995,93
4/20/2020 11:00,4,0,1,1,13.94,15.91,49,16.9979,102
4/20/2020 12:00,4,0,1,1,14.76,17.425,46,15.0013,148
4/20/2020 13:00,4,0,1,1,16.4,20.455,40,15.0013,154
4/20/2020 14:00,4,0,1,1,16.4,20.455,40,15.0013,150
4/20/2020 15:00,4,0,1,1,16.4,20.455,40,15.0013,154
4/20/2020 16:00,4,0,1,1,16.4,20.455,40,12.998,201
4/20/2020 17:00,4,0,1,1,14.76,17.425,46,8.9981,418
4/20/2020 18:00,4,0,1,1,14.76,18.18,43,7.0015,405
4/20/2020 19:00,4,0,1,1,13.94,17.425,46,7.0015,228
4/20/2020 20:00,4,0,1,1,13.94,17.425,46,7.0015,190
4/20/2020 21:00,4,0,1,1,12.3,15.91,61,7.0015,162
4/20/2020 22:00,4,0,1,1,12.3,16.665,61,0,104
4/20/2020 23:00,4,0,1,1,10.66,14.395,70,6.0032,73
4/21/2020 0:00,4,0,1,1,10.66,14.395,70,6.0032,38
4/21/2020 1:00,4,0,1,1,9.84,14.395,75,0,15
4/21/2020 2:00,4,0,1,1,9.84,14.395,75,0,10
4/21/2020 3:00,4,0,1,1,9.02,13.635,80,0,1
4/21/2020 4:00,4,0,1,1,9.02,13.635,80,0,3
4/21/2020 5:00,4,0,1,1,9.02,12.88,80,6.0032,23
4/21/2020 6:00,4,0,1,1,9.02,13.635,80,0,87
4/21/2020 7:00,4,0,1,1,9.02,12.88,87,6.0032,205
4/21/2020 8:00,4,0,1,1,9.84,14.395,87,0,445
4/21/2020 9:00,4,0,1,1,11.48,15.91,81,0,246
4/21/2020 10:00,4,0,1,1,12.3,14.395,75,15.0013,105
4/21/2020 11:00,4,0,1,1,13.94,16.665,66,11.0014,160
4/21/2020 12:00,4,0,1,1,14.76,17.425,57,8.9981,204
4/21/2020 13:00,4,0,1,1,16.4,20.455,47,8.9981,207
4/21/2020 14:00,4,0,1,1,17.22,21.21,44,7.0015,170
4/21/2020 15:00,4,0,1,1,17.22,21.21,41,6.0032,199
4/21/2020 16:00,4,0,1,1,17.22,21.21,41,6.0032,276
4/21/2020 17:00,4,0,1,1,17.22,21.21,38,0,411
4/21/2020 18:00,4,0,1,1,16.4,20.455,50,0,372
4/21/2020 19:00,4,0,1,1,13.94,15.91,53,16.9979,265
4/21/2020 20:00,4,0,1,1,15.58,19.695,40,19.0012,190
4/21/2020 21:00,4,0,1,1,13.94,16.665,49,12.998,111
4/21/2020 22:00,4,0,1,1,13.12,15.91,53,12.998,102
4/21/2020 23:00,4,0,1,1,13.12,15.15,53,19.0012,95
4/22/2020 0:00,4,0,0,1,12.3,14.395,56,16.9979,75
4/22/2020 1:00,4,0,0,1,10.66,12.88,65,12.998,71
4/22/2020 2:00,4,0,0,1,10.66,12.88,65,11.0014,50
4/22/2020 3:00,4,0,0,1,9.84,12.12,70,8.9981,9
4/22/2020 4:00,4,0,0,1,9.02,11.365,75,8.9981,8
4/22/2020 5:00,4,0,0,1,9.84,12.88,70,6.0032,6
4/22/2020 6:00,4,0,0,1,9.84,12.88,65,7.0015,11
4/22/2020 7:00,4,0,0,1,9.02,12.88,75,6.0032,26
4/22/2020 8:00,4,0,0,1,9.84,12.88,75,6.0032,63
4/22/2020 9:00,4,0,0,1,10.66,13.635,70,7.0015,124
4/22/2020 10:00,4,0,0,1,13.12,16.665,61,8.9981,195
4/22/2020 11:00,4,0,0,1,13.12,16.665,57,6.0032,275
4/22/2020 12:00,4,0,0,1,14.76,18.94,50,0,358
4/22/2020 13:00,4,0,0,1,14.76,18.18,50,6.0032,292
4/22/2020 14:00,4,0,0,1,14.76,18.94,46,0,343
4/22/2020 15:00,4,0,0,1,15.58,19.695,46,0,337
4/22/2020 16:00,4,0,0,1,15.58,19.695,46,0,305
4/22/2020 17:00,4,0,0,1,14.76,18.94,62,0,232
4/22/2020 18:00,4,0,0,1,13.94,16.665,53,8.9981,224
4/22/2020 19:00,4,0,0,1,12.3,15.91,61,6.0032,175
4/22/2020 20:00,4,0,0,1,12.3,15.91,61,6.0032,127
4/22/2020 21:00,4,0,0,2,12.3,15.91,61,6.0032,109
4/22/2020 22:00,4,0,0,2,13.12,16.665,61,6.0032,114
4/22/2020 23:00,4,0,0,1,12.3,15.15,70,8.9981,85
4/23/2020 0:00,4,0,0,1,12.3,15.91,70,7.0015,83
4/23/2020 1:00,4,0,0,1,12.3,15.91,75,6.0032,74
4/23/2020 2:00,4,0,0,1,10.66,15.15,81,0,62
4/23/2020 3:00,4,0,0,1,11.48,15.91,75,0,41
4/23/2020 4:00,4,0,0,1,10.66,15.15,87,0,11
4/23/2020 5:00,4,0,0,1,10.66,15.15,81,0,4
4/23/2020 6:00,4,0,0,1,9.84,14.395,93,0,4
4/23/2020 7:00,4,0,0,1,10.66,15.15,87,0,26
4/23/2020 8:00,4,0,0,1,10.66,15.15,87,0,55
4/23/2020 9:00,4,0,0,1,12.3,16.665,81,0,126
4/23/2020 10:00,4,0,0,1,13.12,16.665,81,8.9981,216
4/23/2020 11:00,4,0,0,1,13.94,16.665,81,11.0014,254
4/23/2020 12:00,4,0,0,1,14.76,17.425,81,11.0014,329
4/23/2020 13:00,4,0,0,1,16.4,20.455,66,15.0013,357
4/23/2020 14:00,4,0,0,1,17.22,21.21,62,8.9981,323
4/23/2020 15:00,4,0,0,1,17.22,21.21,62,12.998,296
4/23/2020 16:00,4,0,0,1,17.22,21.21,58,15.0013,330
4/23/2020 17:00,4,0,0,1,15.58,19.695,76,8.9981,245
4/23/2020 18:00,4,0,0,1,15.58,19.695,71,0,171
4/23/2020 19:00,4,0,0,1,15.58,19.695,76,0,173
4/23/2020 20:00,4,0,0,1,14.76,17.425,76,8.9981,124
4/23/2020 21:00,4,0,0,1,14.76,18.18,81,7.0015,72
4/23/2020 22:00,4,0,0,1,13.94,17.425,87,7.0015,64
4/23/2020 23:00,4,0,0,1,13.94,17.425,87,7.0015,45
4/24/2020 0:00,4,0,1,1,13.12,16.665,87,6.0032,24
4/24/2020 1:00,4,0,1,1,13.12,17.425,87,0,12
4/24/2020 2:00,4,0,1,1,13.12,17.425,87,0,8
4/24/2020 3:00,4,0,1,1,13.12,17.425,87,0,2
4/24/2020 4:00,4,0,1,1,12.3,15.91,87,7.0015,7
4/24/2020 5:00,4,0,1,1,12.3,15.91,87,7.0015,25
4/24/2020 6:00,4,0,1,1,12.3,15.91,93,6.0032,90
4/24/2020 7:00,4,0,1,1,13.12,17.425,90,0,283
4/24/2020 8:00,4,0,1,1,13.12,17.425,93,0,404
4/24/2020 9:00,4,0,1,2,14.76,18.18,87,6.0032,190
4/24/2020 10:00,4,0,1,2,14.76,18.18,87,6.0032,87
4/24/2020 11:00,4,0,1,2,14.76,18.18,87,6.0032,123
4/24/2020 12:00,4,0,1,2,16.4,20.455,76,7.0015,154
4/24/2020 13:00,4,0,1,2,17.22,21.21,71,6.0032,171
4/24/2020 14:00,4,0,1,2,18.86,22.725,67,0,133
4/24/2020 15:00,4,0,1,2,18.86,22.725,72,6.0032,148
4/24/2020 16:00,4,0,1,1,20.5,24.24,63,6.0032,248
4/24/2020 17:00,4,0,1,1,17.22,21.21,77,0,446
4/24/2020 18:00,4,0,1,1,18.04,21.97,77,0,399
4/24/2020 19:00,4,0,1,2,18.86,22.725,77,0,308
4/24/2020 20:00,4,0,1,2,18.86,22.725,82,7.0015,205
4/24/2020 21:00,4,0,1,2,18.04,21.97,88,6.0032,176
4/24/2020 22:00,4,0,1,2,18.04,21.97,88,8.9981,106
4/24/2020 23:00,4,0,1,2,18.86,22.725,88,8.9981,62
4/25/2020 0:00,4,0,1,2,20.5,24.24,77,19.9995,28
4/25/2020 1:00,4,0,1,2,18.86,22.725,88,19.9995,16
4/25/2020 2:00,4,0,1,2,18.86,22.725,87,12.998,3
4/25/2020 3:00,4,0,1,2,18.86,22.725,87,12.998,3
4/25/2020 4:00,4,0,1,3,18.86,22.725,88,15.0013,7
4/25/2020 5:00,4,0,1,3,18.86,22.725,88,15.0013,20
4/25/2020 6:00,4,0,1,2,18.04,21.97,94,19.0012,86
4/25/2020 7:00,4,0,1,2,18.86,22.725,94,12.998,234
4/25/2020 8:00,4,0,1,2,18.86,22.725,94,12.998,414
4/25/2020 9:00,4,0,1,2,18.86,22.725,94,15.0013,204
4/25/2020 10:00,4,0,1,3,18.86,22.725,94,19.0012,50
4/25/2020 11:00,4,0,1,3,18.86,22.725,94,16.9979,32
4/25/2020 12:00,4,0,1,3,18.86,22.725,100,15.0013,55
4/25/2020 13:00,4,0,1,3,18.86,22.725,100,12.998,71
4/25/2020 14:00,4,0,1,3,19.68,23.485,100,15.0013,75
4/25/2020 15:00,4,0,1,3,20.5,24.24,100,12.998,45
4/25/2020 16:00,4,0,1,3,18.86,22.725,100,16.9979,88
4/25/2020 17:00,4,0,1,2,18.86,22.725,100,15.0013,262
4/25/2020 18:00,4,0,1,2,18.86,22.725,100,19.0012,304
4/25/2020 19:00,4,0,1,3,18.86,22.725,100,19.9995,233
4/25/2020 20:00,4,0,1,3,18.86,22.725,100,19.9995,110
4/25/2020 21:00,4,0,1,2,18.04,21.97,100,12.998,114
4/25/2020 22:00,4,0,1,3,18.86,22.725,100,11.0014,87
4/25/2020 23:00,4,0,1,3,18.86,22.725,100,11.0014,53
4/26/2020 0:00,4,0,1,1,18.04,21.97,100,12.998,33
4/26/2020 1:00,4,0,1,2,18.86,22.725,100,16.9979,13
4/26/2020 2:00,4,0,1,3,18.86,22.725,100,15.0013,6
4/26/2020 3:00,4,0,1,3,18.86,22.725,100,15.0013,3
4/26/2020 4:00,4,0,1,3,18.86,22.725,100,11.0014,1
4/26/2020 5:00,4,0,1,3,18.86,22.725,100,11.0014,3
4/26/2020 6:00,4,0,1,3,19.68,23.485,100,27.9993,18
4/26/2020 7:00,4,0,1,3,18.04,21.97,100,7.0015,46
4/26/2020 8:00,4,0,1,3,18.04,21.97,100,0,86
4/26/2020 9:00,4,0,1,3,18.04,21.97,100,16.9979,64
4/26/2020 10:00,4,0,1,3,18.04,21.97,100,6.0032,33
4/26/2020 11:00,4,0,1,3,18.04,21.97,100,6.0032,50
4/26/2020 12:00,4,0,1,3,18.04,21.97,100,8.9981,33
4/26/2020 13:00,4,0,1,3,18.04,21.97,100,12.998,33
4/26/2020 14:00,4,0,1,3,18.04,21.97,100,12.998,25
4/26/2020 15:00,4,0,1,3,17.22,21.21,94,15.0013,30
4/26/2020 16:00,4,0,1,3,17.22,21.21,94,12.998,31
4/26/2020 17:00,4,0,1,3,16.4,20.455,100,22.0028,52
4/26/2020 18:00,4,0,1,3,16.4,20.455,94,19.9995,51
4/26/2020 19:00,4,0,1,3,13.94,14.395,87,43.0006,33
4/26/2020 20:00,4,0,1,3,13.94,14.395,87,43.0006,26
4/26/2020 21:00,4,0,1,3,12.3,12.88,87,35.0008,6
4/26/2020 22:00,4,0,1,3,9.84,9.85,93,30.0026,13
4/26/2020 23:00,4,0,1,1,9.84,10.605,93,26.0027,16
4/27/2020 0:00,4,0,1,2,10.66,11.365,87,19.9995,21
4/27/2020 1:00,4,0,1,1,10.66,11.365,81,23.9994,7
4/27/2020 2:00,4,0,1,1,11.48,13.635,65,15.0013,4
4/27/2020 3:00,4,0,1,1,10.66,11.365,60,19.9995,1
4/27/2020 4:00,4,0,1,2,9.84,9.85,60,31.0009,2
4/27/2020 5:00,4,0,1,1,9.02,10.605,64,15.0013,12
4/27/2020 6:00,4,0,1,1,9.02,10.605,55,19.0012,71
4/27/2020 7:00,4,0,1,1,9.02,10.605,60,15.0013,244
4/27/2020 8:00,4,0,1,1,9.02,10.605,55,19.0012,429
4/27/2020 9:00,4,0,1,1,9.84,10.605,52,26.0027,225
4/27/2020 10:00,4,0,1,1,10.66,11.365,52,22.0028,110
4/27/2020 11:00,4,0,1,1,11.48,13.635,52,16.9979,106
4/27/2020 12:00,4,0,1,1,11.48,12.88,52,22.0028,156
4/27/2020 13:00,4,0,1,1,12.3,13.635,49,23.9994,124
4/27/2020 14:00,4,0,1,1,13.12,15.15,45,16.9979,137
4/27/2020 15:00,4,0,1,1,13.12,16.665,45,8.9981,117
4/27/2020 16:00,4,0,1,1,13.12,15.91,45,12.998,208
4/27/2020 17:00,4,0,1,1,12.3,15.91,49,7.0015,331
4/27/2020 18:00,4,0,1,1,11.48,13.635,52,15.0013,318
4/27/2020 19:00,4,0,1,1,10.66,13.635,56,7.0015,232
4/27/2020 20:00,4,0,1,1,10.66,13.635,60,7.0015,175
4/27/2020 21:00,4,0,1,1,11.48,15.15,61,6.0032,139
4/27/2020 22:00,4,0,1,1,10.66,13.635,65,8.9981,92
4/27/2020 23:00,4,0,1,1,9.84,12.88,70,7.0015,61
4/28/2020 0:00,4,0,1,1,9.84,14.395,65,0,34
4/28/2020 1:00,4,0,1,1,9.84,14.395,65,0,14
4/28/2020 2:00,4,0,1,1,9.84,14.395,70,0,12
4/28/2020 3:00,4,0,1,1,9.02,13.635,80,0,6
4/28/2020 4:00,4,0,1,1,9.02,13.635,80,0,2
4/28/2020 5:00,4,0,1,1,9.02,13.635,80,0,20
4/28/2020 6:00,4,0,1,1,9.02,12.88,80,6.0032,63
4/28/2020 7:00,4,0,1,1,9.02,12.88,75,6.0032,199
4/28/2020 8:00,4,0,1,1,9.84,14.395,81,0,385
4/28/2020 9:00,4,0,1,1,10.66,14.395,81,6.0032,264
4/28/2020 10:00,4,0,1,2,12.3,15.15,70,11.0014,126
4/28/2020 11:00,4,0,1,1,13.12,15.15,70,16.9979,136
4/28/2020 12:00,4,0,1,1,14.76,16.665,57,19.9995,173
4/28/2020 13:00,4,0,1,1,15.58,19.695,50,12.998,168
4/28/2020 14:00,4,0,1,1,15.58,19.695,46,19.0012,187
4/28/2020 15:00,4,0,1,1,15.58,19.695,46,19.0012,189
4/28/2020 16:00,4,0,1,1,14.76,17.425,62,8.9981,250
4/28/2020 17:00,4,0,1,1,13.94,17.425,66,7.0015,362
4/28/2020 18:00,4,0,1,1,13.94,18.18,61,0,318
4/28/2020 19:00,4,0,1,1,13.94,18.18,61,0,199
4/28/2020 20:00,4,0,1,1,12.3,16.665,81,0,150
4/28/2020 21:00,4,0,1,1,12.3,16.665,75,0,140
4/28/2020 22:00,4,0,1,1,11.48,15.91,87,0,129
